transaction_id,customer_id,fecha,tipo,monto,moneda,canal
T-101568,C-587,07/03/2024,INGRESO,2655.8,eur,app
T-101569,C-844,14/08/2025,ret,1893.55,eur,app
T-101570,C-608,2024-05-01 20:19:32,RETIRO,1040.57,Euro,sucursal
T-101571,C-778,05-18-2025,retiro,-4197.59,Dolar,sucursal
T-101572,C-1054,2025-05-17 05:38:12,dep,179828.57,eur,cajero
T-101573,C-769,16/03/2024,INGRESO,4949.15,mxn,cajero
T-101574,C-348,2025-09-10 15:28:23,RETIRO,3379.36,mxn,WEB
T-101575,C-1231,12-06-2024,ret,2463.23,Peso,WEB
T-101576,C-598,08-27-2024,INGRESO,4438.79,usd,app
T-101577,C-1113,02-06-2024,dep,4730.88,Peso,WEB
T-101578,C-364,11/06/2025,ret,3617.94,Euro,sucursal
T-101454,C-886,18-06-2024 16:56,DEPOSITO,2959.79,Euro,WEB
T-101580,C-474,05-10-2024 07:01,DEPOSITO,"2450,47",eur,app
T-101581,C-1376,12-01-2025,wd,466.74,Euro,web
T-101582,C-1373,2024-08-14 11:48:54,DEPOSITO,1964.38,Peso,WEB
T-101583,C-1412,10-27-2024,dep,215.07,Dólar,app
T-101584,C-534,26-03-2025 06:17,ret,131027.97,eur,sucursal
T-101585,C-417,01-12-2024 11:31,ret,2573.9,Pesos,web
T-101586,C-963,03-01-2025 05:46,INGRESO,256.83,EUR,web
T-101587,C-1170,10/02/2025,ret,63207.71,usd,app
T-101588,C-1365,02-10-2024,wd,"4136,42",Dólar,cajero
T-101589,C-1423,2024-12-03 05:13:41,INGRESO,309.37,Pesos,WEB
T-101590,C-298,2024-03-05 06:40:30,dep,1217.02,Euro,App
T-101591,C-701,31-05-2025 09:44,wd,3757.48,usd,web
T-101592,C-503,31-07-2024 20:13,ret,"2693,46",MXN,app
T-101593,C-375,24/05/2024,dep,1982.43,mxn,app
T-101594,C-126,10-05-2024,dep,4030.54,mxn,cajero
T-101595,C-926,04/05/2024,retiro,93.18,eur,sucursal
T-101596,C-92,09-05-2024 22:14,INGRESO,45823.15,USD,App
T-101597,C-1083,04-23-2025,RETIRO,2682.22,Dólar,cajero
T-101598,C-451,09-10-2024,retiro,3098.89,Dolar,web
T-101599,C-731,2026-01-14 20:47:16,RETIRO,201.23,eur,sucursal
T-101600,C-731,25/11/2024,deposito,3792.56,eur,WEB
T-101601,C-1499,2025-02-17 18:53:20,retiro,149455.29,mxn,App
T-101602,C-581,16/09/2025,retiro,702.06,EUR,WEB
T-101603,C-936,09-03-2025 23:41,INGRESO,1739.9,EUR,sucursal
T-101604,C-773,10-05-2025,INGRESO,2709.63,Peso,App
T-101605,C-1004,08-02-2025 22:42,INGRESO,3039.36,Dólar,sucursal
T-101606,C-577,15-10-2024 20:07,ret,-3749.32,USD,sucursal
T-101607,C-1253,10-20-2025,ret,4585.67,Euro,sucursal
T-101608,C-504,30/07/2025,DEPOSITO,309.95,Dolar,WEB
T-101609,C-124,2025-07-07 01:56:42,dep,"61969,23",Dólar,app
T-101610,C-235,23-07-2024 10:29,INGRESO,855.9,Dólar,WEB
T-101611,C-445,23/07/2025,DEPOSITO,103461.71,MXN,cajero
T-101612,C-868,31-12-2025 14:17,deposito,3015.93,Euro,WEB
T-101613,C-992,05/06/2025,retiro,"213,58",Dólar,app
T-101614,C-316,2024-06-04 14:31:02,retiro,"1921,59",mxn,App
T-101615,C-1465,09-12-2025,wd,1588.51,Dólar,App
T-101616,C-302,02-29-2024,DEPOSITO,4522.6,USD,app
T-101617,C-419,12/05/2025,DEPOSITO,85686.79,Dólar,app
T-101618,C-712,03-18-2024,DEPOSITO,2157.18,Dólar,sucursal
T-101619,C-452,29-04-2024 09:05,retiro,3895.64,MXN,App
T-101620,C-561,2024-07-10 02:50:01,INGRESO,"876,98",EUR,cajero
T-101621,C-980,26/12/2024,wd,121864.42,MXN,app
T-101622,C-873,2024-04-07 06:42:14,DEPOSITO,1739.01,Peso,app
T-101623,C-232,2025-12-02 05:38:25,ret,297.26,MXN,app
T-101624,C-1443,16/07/2024,wd,1463.2,MXN,app
T-101625,C-680,07/11/2025,deposito,4498.28,eur,app
T-101626,C-135,27/02/2024,ret,2452.14,usd,cajero
T-101627,C-295,12/04/2025,ret,4213.34,mxn,app
T-101628,C-1365,09/02/2025,dep,1484.06,mxn,App
T-101629,C-511,02/05/2024,retiro,157384.5,Peso,WEB
T-101630,C-519,2025-06-02 16:23:42,DEPOSITO,4620.15,mxn,WEB
T-101631,C-1445,11-11-2024 18:08,INGRESO,3592.48,MXN,sucursal
T-101632,C-38,05-04-2025 05:58,deposito,1861.45,MXN,app
T-101633,C-1410,20-04-2025 08:37,RETIRO,3314.11,MXN,app
T-101634,C-256,01-25-2025,RETIRO,93.44,eur,app
T-101635,C-895,05-10-2025 13:42,INGRESO,3333.16,Dólar,app
T-101636,C-1275,12-11-2025 03:34,dep,"3464,36",Pesos,App
T-101637,C-1293,10/01/2025,wd,1964.62,usd,app
T-101638,C-1431,25/10/2024,INGRESO,"4488,37",Pesos,App
T-101639,C-847,2025-08-31 02:40:52,DEPOSITO,1979.93,eur,cajero
T-101640,C-872,2024-07-22 23:13:59,retiro,1110.9,Euro,App
T-101641,C-537,06-20-2025,deposito,1185.06,Peso,app
T-101642,C-1436,05-26-2025,INGRESO,2228.88,mxn,app
T-101602,C-695,02-08-2025 08:25,wd,180528.98,Peso,App
T-101644,C-312,25-09-2025 11:55,INGRESO,3461.56,eur,sucursal
T-101645,C-1477,10-22-2024,wd,812.64,Dólar,sucursal
T-101646,C-392,20/04/2025,deposito,2614.51,eur,App
T-101647,C-279,12-03-2024 08:01,INGRESO,2721.69,Peso,cajero
T-101648,C-1041,10-02-2024 20:22,INGRESO,4063.49,usd,App
T-101649,C-1498,2025-11-02 08:18:45,DEPOSITO,3411.98,Dolar,App
T-101650,C-873,2025-11-23 21:09:26,INGRESO,99.08,Dólar,WEB
T-101651,C-1402,15/03/2025,retiro,3700.38,MXN,WEB
T-101652,C-84,11-30-2025,deposito,2658.52,USD,app
T-101653,C-499,15-01-2025 00:42,DEPOSITO,65982.6,USD,web
T-101654,C-482,02-23-2024,retiro,4936.59,Peso,sucursal
T-101655,C-324,11-01-2025 11:49,RETIRO,1801.76,Dolar,App
T-101656,C-162,10-04-2025 13:17,wd,"-1278,77",EUR,App
T-101657,C-1285,20-02-2025 11:06,RETIRO,125717.85,mxn,sucursal
T-101658,C-1421,13/06/2025,wd,3253.82,Euro,App
T-101659,C-441,07-16-2025,DEPOSITO,2265.02,mxn,web
T-101660,C-492,15/09/2024,deposito,-2987.0,usd,WEB
T-101661,C-681,07-22-2024,wd,2198.68,USD,WEB
T-101662,C-459,08-06-2024,retiro,724.42,EUR,app
T-101663,C-507,2024-10-23 04:22:33,deposito,2162.95,EUR,web
T-101664,C-1095,2024-04-30 02:35:38,INGRESO,2599.77,mxn,WEB
T-101665,C-1390,2024-11-23 03:20:32,wd,"803,81",MXN,App
T-101666,C-809,13-02-2024 02:36,retiro,182.8,EUR,app
T-101667,C-19,2024-06-04 04:46:27,RETIRO,837.49,Euro,web
T-101668,C-533,2025-10-24 01:23:24,retiro,1228.84,Pesos,sucursal
T-101669,C-1161,2024-02-04 16:18:41,DEPOSITO,2379.66,Euro,cajero
T-101670,C-1479,26/07/2025,dep,3052.77,MXN,cajero
T-101671,C-594,27/12/2024,DEPOSITO,"411,19",USD,sucursal
T-101672,C-811,02-06-2025,wd,2810.19,Euro,sucursal
T-101673,C-776,04-12-2025 05:05,retiro,"3041,31",Peso,App
T-101674,C-1047,05-28-2024,deposito,850.81,Euro,WEB
T-101675,C-921,05-04-2025,wd,2446.71,Dolar,app
T-101676,C-1212,11-11-2024,dep,1543.06,Dólar,web
T-101677,C-1392,11-05-2025,retiro,4768.59,EUR,cajero
T-101678,C-646,22-10-2024 07:59,retiro,1287.51,MXN,sucursal
T-101679,C-1101,22/04/2025,deposito,4890.6,USD,cajero
T-101680,C-53,10-17-2025,retiro,1215.07,mxn,app
T-101681,C-706,21-02-2025 17:55,RETIRO,3491.07,EUR,cajero
T-101682,C-316,19-10-2024 18:10,wd,"2547,67",eur,WEB
T-101683,C-442,09-29-2024,dep,1744.52,Euro,cajero
T-101684,C-897,04/07/2025,dep,4204.37,usd,WEB
T-101685,C-1051,30/08/2024,INGRESO,"99581,04",eur,cajero
T-101686,C-29,2025-02-17 06:40:29,DEPOSITO,1699.68,EUR,cajero
T-101687,C-41,09-21-2024,retiro,2132.1,USD,sucursal
T-100400,C-76,17-09-2024 21:35,dep,"1878,16",eur,app
T-101689,C-842,08-16-2024,RETIRO,1538.66,Peso,WEB
T-101690,C-107,05-08-2025 21:54,DEPOSITO,4030.41,Dólar,cajero
T-101691,C-11,2024-11-02 10:34:54,wd,1748.0,usd,App
T-101692,C-676,20/06/2024,wd,-504.64,Euro,web
T-101693,C-489,03-15-2025,wd,1575.82,USD,WEB
T-101694,C-982,2025-04-07 07:21:55,DEPOSITO,2893.27,mxn,web
T-101695,C-203,19-02-2024 11:04,ret,475.09,usd,cajero
T-101696,C-101,2026-01-16 05:51:14,DEPOSITO,4922.77,usd,sucursal
T-101697,C-55,10-12-2025 03:54,dep,472.16,usd,App
T-101698,C-588,2025-09-19 18:02:25,DEPOSITO,817.37,mxn,sucursal
T-101699,C-1289,2025-09-14 09:07:40,dep,"2843,71",USD,WEB
T-101700,C-468,08-19-2025,wd,797.67,mxn,app
T-101701,C-1356,31/08/2025,ret,"155908,03",Pesos,cajero
T-101702,C-1423,06-29-2025,dep,1473.37,USD,cajero
T-101703,C-669,01-26-2026,RETIRO,2223.19,Euro,cajero
T-101704,C-919,2026-01-14 01:27:25,retiro,4931.26,Peso,WEB
T-101705,C-6,2024-09-03 00:17:03,ret,2683.91,Peso,sucursal
T-101706,C-931,15-08-2025 22:49,retiro,-3496.78,Euro,App
T-101707,C-1324,13/04/2024,RETIRO,128809.05,mxn,App
T-101708,C-985,23/04/2025,retiro,4860.87,usd,app
T-101709,C-585,22-10-2025 22:51,DEPOSITO,655.46,USD,sucursal
T-101710,C-642,08-08-2025 14:56,RETIRO,606.05,Euro,app
T-101711,C-141,20/08/2024,RETIRO,3003.83,Peso,WEB
T-101712,C-1284,16/10/2024,ret,1762.22,mxn,cajero
T-101713,C-1076,2025-01-10 03:01:04,dep,3406.12,Euro,app
T-101714,C-726,01-16-2026,wd,"1767,65",MXN,App
T-101715,C-838,03-06-2025,retiro,254.67,USD,sucursal
T-101716,C-57,2026-01-02 11:40:54,RETIRO,1851.46,MXN,web
T-101717,C-998,13/05/2024,deposito,1575.56,Dolar,app
T-101718,C-286,2024-11-22 16:58:31,INGRESO,905.32,USD,cajero
T-101719,C-673,09-03-2024 17:49,retiro,1503.17,Dólar,WEB
T-101720,C-1318,26-02-2024 16:12,DEPOSITO,4182.4,Pesos,cajero
T-101721,C-1047,2025-11-13 07:46:42,INGRESO,2967.09,Dólar,sucursal
T-101722,C-634,2024-11-27 19:32:07,DEPOSITO,4809.26,Dólar,web
T-101723,C-1336,03-31-2024,dep,94.11,eur,App
T-101724,C-185,28/04/2025,dep,4370.47,Dólar,web
T-101725,C-433,05-01-2026 01:57,RETIRO,2125.14,Euro,cajero
T-101726,C-1162,05-26-2024,ret,126.75,EUR,app
T-101727,C-1152,06-05-2024 03:09,DEPOSITO,-83.23,eur,WEB
T-101728,C-661,2024-06-25 13:48:22,DEPOSITO,"4022,03",Peso,sucursal
T-101729,C-1152,31/07/2024,wd,732.67,Dolar,web
T-101730,C-1254,29-03-2024 15:05,retiro,"2421,67",mxn,App
T-101731,C-581,2024-10-16 02:49:17,ret,801.23,mxn,WEB
T-101732,C-258,2024-02-10 16:18:23,INGRESO,4771.88,Dólar,cajero
T-101733,C-1161,2024-01-30 18:08:22,retiro,3890.78,MXN,app
T-101734,C-1145,04-26-2025,dep,87831.89,mxn,web
T-101735,C-1002,20/01/2025,retiro,2652.45,mxn,WEB
T-101736,C-146,2024-04-18 20:38:41,wd,97523.16,MXN,cajero
T-101737,C-1106,20-12-2024 00:54,INGRESO,214.3,Dolar,app
T-101738,C-26,04-07-2024 03:04,ret,2962.92,usd,web
T-101671,C-1385,09-21-2024,wd,4672.92,USD,App
T-101740,C-532,07-22-2024,INGRESO,1056.29,Peso,sucursal
T-101741,C-174,03-20-2024,ret,4261.56,MXN,App
T-101742,C-99,2025-12-11 03:19:27,ret,2658.6,mxn,sucursal
T-101743,C-784,2025-04-07 18:36:54,deposito,363.89,eur,sucursal
T-101744,C-1135,2024-12-11 02:14:14,INGRESO,190.73,Dólar,app
T-101745,C-1098,01-08-2026,deposito,3920.72,MXN,sucursal
T-101746,C-797,2024-07-14 05:20:29,ret,4049.04,Euro,WEB
T-101747,C-1152,05-29-2025,ret,"53,95",MXN,cajero
T-101748,C-1393,04-12-2024,DEPOSITO,2826.78,MXN,app
T-101749,C-511,2025-01-29 21:33:15,wd,-1815.2,mxn,WEB
T-101750,C-803,10-08-2024 00:47,retiro,-69.31,Euro,app
T-101751,C-394,04-12-2025,INGRESO,3664.74,Peso,cajero
T-101752,C-1180,01-09-2026,dep,"19864,81",eur,app
T-101753,C-567,23/08/2024,RETIRO,1064.58,Dólar,WEB
T-101754,C-718,17-09-2024 02:59,DEPOSITO,4068.87,eur,WEB
T-101755,C-1300,05-05-2024 10:34,DEPOSITO,1342.03,Pesos,app
T-101756,C-295,22-06-2025 09:42,dep,2453.79,usd,app
T-101757,C-196,2025-12-16 18:53:01,retiro,1016.79,Dolar,app
T-101758,C-1170,2024-05-13 11:53:10,ret,"3394,01",Dólar,web
T-101759,C-942,10/03/2024,RETIRO,3674.46,Dolar,App
T-101760,C-139,2024-11-17 08:53:03,dep,4564.5,EUR,cajero
T-101761,C-182,20/01/2025,wd,142221.14,MXN,cajero
T-101762,C-557,2025-05-13 06:51:14,retiro,2948.73,usd,App
T-101763,C-1146,07-26-2025,wd,2309.51,Dólar,App
T-101764,C-1094,2024-07-27 08:44:37,RETIRO,1786.74,usd,cajero
T-101765,C-1198,01-07-2025,RETIRO,2872.84,USD,sucursal
T-101766,C-313,03-22-2024,INGRESO,1417.6,Dolar,app
T-101767,C-555,2024-06-15 22:31:55,dep,"3293,1",eur,App
T-101768,C-151,2025-03-18 21:23:05,retiro,3894.39,usd,cajero
T-101769,C-322,08/10/2024,RETIRO,3115.3,mxn,App
T-101770,C-1264,2024-03-20 11:19:00,dep,1332.81,Dolar,web
T-101771,C-777,24-06-2024 17:21,retiro,1192.37,USD,App
T-101772,C-1484,2025-08-06 14:55:17,retiro,4867.82,Peso,App
T-101773,C-412,17-01-2025 23:25,RETIRO,"1150,4",eur,sucursal
T-101774,C-1022,2025-03-28 03:32:18,DEPOSITO,"163396,71",USD,web
T-101775,C-704,04/11/2025,dep,99742.49,Peso,app
T-101776,C-724,23-01-2025 20:10,ret,186261.69,mxn,App
T-101777,C-386,07-07-2024 22:42,INGRESO,1525.11,Euro,app
T-101778,C-437,04-10-2025 16:50,wd,3038.86,Dolar,cajero
T-101779,C-749,2025-08-15 16:49:22,DEPOSITO,395.72,MXN,web
T-101780,C-78,20/10/2024,wd,75942.91,Euro,app
T-101781,C-1127,12-01-2025 04:59,DEPOSITO,3597.55,Peso,web
T-101782,C-997,20/07/2025,wd,4662.05,Euro,cajero
T-101783,C-747,13/01/2025,ret,4963.03,USD,App
T-101784,C-814,07/07/2024,retiro,2915.6,MXN,App
T-101785,C-646,2025-07-01 15:45:16,deposito,-4940.86,eur,web
T-101786,C-1163,2025-05-11 14:19:34,INGRESO,3748.14,mxn,web
T-101787,C-1220,05/01/2025,RETIRO,4953.0,Pesos,WEB
T-101788,C-104,01-25-2025,RETIRO,2733.28,usd,sucursal
T-101789,C-98,2025-11-10 09:13:17,wd,1803.18,MXN,sucursal
T-101790,C-1008,2024-12-29 00:19:33,wd,3153.74,MXN,web
T-101791,C-721,04-16-2025,DEPOSITO,553.98,eur,sucursal
T-101792,C-235,08-26-2024,deposito,151.1,USD,cajero
T-101793,C-1448,08-09-2025 09:26,retiro,3673.96,Pesos,sucursal
T-101794,C-1431,2025-03-18 08:57:35,ret,1451.4,EUR,WEB
T-101795,C-412,09-28-2024,deposito,668.64,MXN,cajero
T-101796,C-904,2024-03-20 11:03:12,INGRESO,2146.36,Peso,cajero
T-101797,C-1261,05/04/2025,DEPOSITO,193183.26,Dolar,cajero
T-101798,C-555,24-02-2024 23:20,DEPOSITO,3740.07,eur,App
T-101799,C-474,15/02/2024,DEPOSITO,"276,61",Dólar,cajero
T-101800,C-99,16-06-2025 07:04,wd,67747.43,Pesos,web
T-101801,C-237,10/09/2024,DEPOSITO,3146.28,usd,cajero
T-101802,C-484,24/06/2024,INGRESO,"1600,76",EUR,sucursal
T-101803,C-1372,10-06-2025,retiro,-4549.89,Dólar,app
T-101804,C-566,05-14-2024,dep,2316.2,Dólar,app
T-101805,C-802,30-11-2025 08:25,wd,1852.63,Euro,WEB
T-101806,C-1474,08-03-2024 13:46,INGRESO,1349.96,Dólar,cajero
T-101807,C-843,2025-08-20 06:22:17,ret,3953.17,Euro,app
T-101808,C-1095,07-31-2025,DEPOSITO,3696.25,mxn,cajero
T-101809,C-669,17-07-2025 19:04,DEPOSITO,143.01,Dólar,sucursal
T-101810,C-817,2025-05-05 03:32:59,dep,3595.56,EUR,app
T-101811,C-685,12-30-2024,INGRESO,-2239.35,eur,sucursal
T-101812,C-490,10-25-2025,INGRESO,"3983,69",Euro,App
T-101813,C-736,2025-09-17 12:43:58,ret,4056.92,EUR,app
T-101814,C-1267,12-04-2025,retiro,2924.17,mxn,WEB
T-101815,C-379,2024-12-15 21:27:07,deposito,1689.47,Dólar,App
T-101816,C-1354,2024-06-03 16:58:17,ret,3467.72,eur,app
T-101817,C-383,03-24-2024,RETIRO,2902.8,Peso,WEB
T-101818,C-396,16-11-2025 02:51,RETIRO,519.22,Euro,App
T-101819,C-201,23/02/2024,dep,98.8,Euro,App
T-101820,C-122,10-01-2024,wd,2797.93,Dolar,web
T-101821,C-222,2024-06-01 13:19:51,wd,"-2818,85",Euro,cajero
T-101822,C-804,02-01-2024,ret,4853.29,Dolar,app
T-101823,C-73,15-10-2025 18:31,deposito,4207.34,EUR,web
T-101824,C-774,2024-04-23 11:55:09,INGRESO,1614.36,mxn,App
T-101825,C-1170,14/09/2024,deposito,2822.87,Dólar,WEB
T-101826,C-1348,2024-08-30 07:43:51,retiro,3032.63,Euro,app
T-101827,C-581,2026-01-21 03:39:31,dep,415.19,usd,web
T-101828,C-252,05/04/2024,dep,2695.69,MXN,App
T-101829,C-274,04-07-2024 01:57,deposito,4759.25,Pesos,App
T-101830,C-1466,04-13-2025,INGRESO,4632.88,Pesos,App
T-101831,C-1425,2025-08-05 15:36:13,ret,168428.85,mxn,WEB
T-101832,C-507,2024-11-12 22:59:26,ret,"3060,73",usd,web
T-101833,C-929,2025-04-20 10:32:26,ret,"1260,49",EUR,WEB
T-101834,C-1134,2026-01-21 03:31:26,deposito,25914.16,Pesos,sucursal
T-101835,C-1263,06-22-2024,DEPOSITO,3312.14,USD,WEB
T-101836,C-409,28-03-2024 22:05,wd,-1036.53,Dólar,app
T-101837,C-1241,04-21-2024,DEPOSITO,3670.95,Peso,WEB
T-101838,C-966,2024-07-20 14:15:51,ret,2339.74,eur,sucursal
T-101839,C-1419,12-07-2024 19:09,dep,"2563,38",Euro,web
T-101840,C-1381,23/03/2024,retiro,1570.84,USD,app
T-101841,C-655,07-05-2025 09:53,retiro,641.26,Dólar,app
T-101842,C-1473,2024-02-28 10:40:28,wd,315.41,eur,App
T-101843,C-522,29/10/2024,wd,2352.33,Dólar,web
T-101844,C-1332,2025-08-19 07:00:43,wd,-806.73,Euro,web
T-101845,C-365,09-24-2025,retiro,4425.25,eur,cajero
T-101846,C-376,11-01-2025,wd,"-4971,39",Dolar,App
T-100466,C-490,12-11-2024,retiro,4287.96,Dolar,WEB
T-101848,C-1053,10-26-2024,deposito,1851.38,Peso,WEB
T-101793,C-1188,06/04/2025,ret,891.81,EUR,web
T-101850,C-1170,31/03/2025,deposito,1242.09,USD,app
T-101851,C-1338,14-08-2025 09:12,wd,1551.88,Euro,App
T-101852,C-1278,11-06-2024 22:04,DEPOSITO,69934.33,Dolar,sucursal
T-101853,C-79,08-06-2025,deposito,2121.77,usd,sucursal
T-101854,C-802,06-11-2024 02:46,retiro,-1131.06,Dólar,cajero
T-101855,C-326,09-14-2024,DEPOSITO,1844.64,Euro,cajero
T-101856,C-306,2024-09-28 15:29:11,ret,3621.74,EUR,App
T-101857,C-124,09-11-2024 19:07,retiro,295.49,eur,WEB
T-101858,C-1127,26/10/2024,ret,477.12,Peso,App
T-101859,C-746,30/10/2025,ret,124356.45,Peso,app
T-101860,C-461,08-14-2024,deposito,-3570.42,Pesos,web
T-101861,C-814,04/08/2024,retiro,4644.44,eur,cajero
T-101862,C-1352,2025-08-26 14:42:25,deposito,4504.29,EUR,App
T-101863,C-714,2025-02-04 04:58:47,deposito,-4534.11,eur,App
T-101864,C-977,05-26-2024,ret,3170.46,Peso,app
T-101865,C-689,2024-04-23 09:20:34,RETIRO,"633,68",eur,app
T-101866,C-244,2024-11-07 03:52:56,dep,3977.84,eur,App
T-101867,C-13,01/03/2024,wd,3659.34,usd,WEB
T-101868,C-998,22/02/2025,RETIRO,1074.95,EUR,WEB
T-101869,C-576,30/05/2024,deposito,3757.88,eur,WEB
T-101870,C-1254,10-03-2024,ret,178.45,Dólar,sucursal
T-101871,C-861,13-07-2024 06:35,INGRESO,1786.62,MXN,web
T-101872,C-40,03/10/2024,retiro,"4407,35",Dolar,web
T-101873,C-239,01-25-2025,RETIRO,4683.25,MXN,app
T-101874,C-1457,07-11-2024,RETIRO,2995.69,EUR,WEB
T-101875,C-177,2025-08-16 04:46:46,DEPOSITO,910.07,Peso,WEB
T-101876,C-1101,10-26-2025,RETIRO,1336.27,Dolar,WEB
T-101877,C-594,01/10/2024,dep,388.12,Pesos,app
T-101878,C-356,08/09/2025,dep,220.3,Dólar,App
T-101879,C-1491,30-07-2025 20:46,dep,-3552.93,MXN,web
T-101880,C-658,23/08/2025,ret,1687.3,usd,App
T-101881,C-1295,10-08-2024 16:55,RETIRO,672.35,EUR,WEB
T-101882,C-249,03/10/2025,deposito,-3978.26,Dólar,WEB
T-101883,C-1326,26-04-2024 05:30,dep,727.51,usd,app
T-101884,C-640,03-22-2025,INGRESO,4873.23,mxn,app
T-101885,C-341,2024-07-12 06:45:43,DEPOSITO,-52.36,usd,app
T-101886,C-1329,2025-04-07 23:25:15,DEPOSITO,263.19,Peso,app
T-101887,C-245,04/03/2024,RETIRO,75253.34,Euro,sucursal
T-101888,C-1499,05-08-2025 22:01,wd,1199.25,usd,App
T-101889,C-424,12-12-2025 00:50,retiro,907.05,Dolar,App
T-101890,C-125,14-07-2024 21:07,INGRESO,3551.44,Pesos,web
T-101891,C-145,02/12/2024,deposito,4470.17,usd,app
T-101892,C-995,2025-07-13 17:43:27,retiro,99.8,MXN,web
T-101893,C-1111,2025-06-20 03:36:41,RETIRO,"115749,62",Peso,cajero
T-101894,C-923,07-02-2024 00:58,dep,2033.89,Euro,App
T-101895,C-1080,08/09/2025,DEPOSITO,2792.53,Dolar,cajero
T-101896,C-673,2025-02-24 23:26:25,RETIRO,"39258,38",Euro,app
T-101897,C-620,07-07-2025 12:38,deposito,2248.4,Peso,App
T-101898,C-1108,09-23-2024,wd,2654.2,EUR,web
T-101899,C-614,05-09-2024,INGRESO,-4506.18,Dólar,web
T-101900,C-1402,2025-07-10 00:22:18,deposito,3971.49,eur,web
T-101901,C-11,01-03-2025 17:41,deposito,107720.12,Dólar,sucursal
T-101902,C-1497,03-05-2024,dep,2929.54,mxn,web
T-101903,C-608,09-24-2024,wd,335.18,Peso,sucursal
T-101904,C-1318,2024-07-26 02:02:48,retiro,3773.07,eur,cajero
T-101905,C-841,25-06-2025 21:40,ret,4786.69,USD,web
T-101906,C-925,25/11/2024,INGRESO,1963.89,usd,app
T-101907,C-347,03/05/2025,deposito,1002.85,MXN,app
T-101908,C-902,10-28-2024,DEPOSITO,3655.75,usd,App
T-101909,C-163,25-01-2025 22:31,RETIRO,"2314,68",Peso,sucursal
T-101910,C-71,03-25-2025,wd,526.69,usd,App
T-101911,C-546,2024-08-18 14:36:06,RETIRO,"2546,61",MXN,sucursal
T-101912,C-1288,21/04/2025,deposito,2843.56,Dolar,WEB
T-100801,C-752,05-13-2024,deposito,57395.57,mxn,cajero
T-101914,C-556,01/08/2024,retiro,3684.69,Dólar,cajero
T-101915,C-89,18-04-2024 11:46,retiro,534.06,Euro,sucursal
T-101916,C-1371,15/01/2025,ret,77.12,Pesos,App
T-101917,C-536,2026-01-10 18:31:44,deposito,142908.76,Peso,sucursal
T-101918,C-887,19/02/2025,RETIRO,2961.7,Dólar,app
T-101919,C-488,2025-07-18 17:38:02,retiro,466.33,MXN,App
T-101920,C-586,14/09/2024,DEPOSITO,80323.87,EUR,cajero
T-101921,C-1415,14/05/2025,dep,3059.51,USD,cajero
T-101922,C-82,03-15-2025,DEPOSITO,-2930.87,Euro,web
T-101923,C-1092,13-07-2024 09:39,INGRESO,4669.13,USD,sucursal
T-101924,C-471,2025-11-15 10:11:10,dep,35266.02,EUR,app
T-101925,C-415,01-09-2025,wd,903.77,Pesos,sucursal
T-101926,C-1155,08/08/2025,DEPOSITO,3458.49,EUR,app
T-101927,C-1287,02-07-2024,INGRESO,179198.53,Euro,cajero
T-101928,C-406,14-05-2025 15:08,retiro,199969.71,Peso,cajero
T-101929,C-941,12-24-2025,INGRESO,"2798,18",eur,app
T-101930,C-551,01-07-2026,DEPOSITO,1462.78,mxn,App
T-101931,C-996,09/06/2025,wd,3798.4,Dolar,App
T-101932,C-797,05-07-2024 21:51,deposito,4631.63,Dólar,cajero
T-101933,C-549,28/03/2025,wd,-2695.92,EUR,app
T-101934,C-659,25/12/2024,DEPOSITO,"2486,51",Euro,sucursal
T-101241,C-1142,02-19-2024,deposito,2924.52,Peso,web
T-101936,C-48,16/12/2024,RETIRO,80529.53,Dólar,App
T-101937,C-982,05-23-2025,ret,4177.46,EUR,app
T-101503,C-180,03/05/2024,retiro,2121.91,Euro,app
T-101526,C-1300,2025-06-19 06:29:02,dep,2876.1,Euro,App
T-101940,C-46,01-12-2026,RETIRO,3683.68,Dolar,app
T-101941,C-409,03-03-2025 11:39,dep,257.31,MXN,app
T-101942,C-781,09-21-2024,INGRESO,851.04,Dólar,sucursal
T-101943,C-232,2025-07-01 10:31:18,INGRESO,4087.87,EUR,app
T-101944,C-285,26-07-2024 14:58,deposito,162.26,EUR,App
T-101945,C-492,25-01-2026 21:54,ret,2625.91,usd,cajero
T-101946,C-48,2025-06-08 20:01:04,DEPOSITO,1819.2,usd,WEB
T-101947,C-1226,05-12-2024,retiro,2724.4,USD,WEB
T-101948,C-1417,27/12/2025,deposito,3749.96,eur,cajero
T-101949,C-1054,13/08/2024,INGRESO,1411.76,EUR,cajero
T-101950,C-762,12-12-2025 01:22,RETIRO,3773.59,EUR,app
T-101951,C-1344,28/11/2025,retiro,139819.61,Euro,App
T-101952,C-1102,24-09-2025 09:24,RETIRO,"188482,34",usd,App
T-101953,C-1099,19-09-2024 09:44,INGRESO,"2644,96",EUR,app
T-101954,C-772,25-12-2025 23:36,RETIRO,3404.54,usd,WEB
T-101955,C-928,13-03-2024 07:52,retiro,449.56,Dolar,app
T-101956,C-1238,01-08-2025,ret,1692.1,Dólar,sucursal
T-101957,C-466,2024-07-31 21:24:23,retiro,2441.16,Peso,web
T-101958,C-752,08/02/2024,ret,-3485.22,Peso,cajero
T-101959,C-560,15-03-2024 01:32,ret,68.66,Euro,web
