order_id,order_date,customer_id,country,payment_method,amount,discount_code
O-100515,05-17-2024,C-701,ar,pp,NULL
O-100516,2025-09-04,C-285,mx,efectivo,WELCOME
O-100517,05/05/2024,C-701,AR,cash,NULL
O-100518,06-26-2025,C-953,AR,TC,
O-100519,28-Mar-2025,C-686,MX,TC,
O-100520,2024-10-19,C-651,ES,efectivo,BLACKFRIDAY
O-100521,11-29-2024,C-141,es,paypal,NULL
O-100522,06/08/2024,C-585,ar,TD,NULL
O-100523,2024-11-22,C-161,es,efectivo,DESC10
O-100524,09/06/2024,C-591,MX,TC,cupón
O-100525,02-16-2025,C-257,españa,paypal,
O-100526,24-May-2025,C-331,US,TC,
O-100527,03-Mar-2025,C-494,argentina,efectivo,NULL
O-100528,20/01/2026,C-729,estados unidos,card,
O-100529,2025-12-03,C-526,españa,credito,DESC10
O-100530,07-Nov-2025,C-166,estados unidos,debito,
O-100531,12/04/2025,C-736,us,debit,
O-100532,05-11-2024,C-261,argentina,TC,DESC10
O-100533,03-Aug-2025,C-641,ES,cash,
O-100534,16-Dec-2025,C-26,ar,debit,BLACKFRIDAY
O-100535,10-Apr-2025,C-696,estados unidos,efectivo,
O-100536,12-23-2024,C-898,estados unidos,pp,
O-100537,2025-05-19,C-259,mx,efectivo,NULL
O-100538,29/04/2025,C-571,España,debit,WELCOME
O-100539,2025-09-23,C-339,mx,paypal,
O-100540,2025-01-11,C-281,ar,efectivo,
O-100541,24-Oct-2024,C-693,Estados Unidos,TC,WELCOME
O-100542,08-Sep-2025,C-15,estados unidos,TD,
O-100543,01-Jan-2025,C-509,Argentina,card,
O-100544,05-14-2025,C-151,ar,TC,WELCOME
O-100545,21/08/2024,C-294,españa,credito,WELCOME
O-100546,2025-02-23,C-429,México,debito,
O-100547,13-Mar-2025,C-80,US,efectivo,BLACKFRIDAY
O-100548,30-Mar-2025,C-864,AR,TD,
O-100549,2025-08-23,C-528,us,credito,
O-100550,09-30-2024,C-55,estados unidos,pp,NULL
O-100152,2024-05-29,C-877,us,debit,BLACKFRIDAY
O-100552,10-27-2024,C-599,méxico,cash,NULL
O-100553,03-30-2025,C-448,es,debit,
O-100197,2025-01-19,C-153,Argentina,cash,
O-100555,2024-10-25,C-85,España,paypal,
O-100556,30/11/2024,C-182,argentina,efectivo,DESC10
O-100557,04-Jun-2024,C-99,mx,credito,cupón
O-100558,12-Apr-2024,C-191,es,credito,
O-100430,2025-05-21,C-819,es,cash,NULL
O-100560,2024-03-20,C-226,México,efectivo,
O-100561,21-Mar-2025,C-983,Estados Unidos,efectivo,
O-100562,08-Jan-2026,C-315,Estados Unidos,paypal,NULL
O-100563,31-Jan-2025,C-503,ES,efectivo,WELCOME
O-100564,2025-07-01,C-44,ar,TC,NULL
O-100565,07-Aug-2025,C-820,méxico,paypal,WELCOME
O-100566,17-Jan-2025,C-815,méxico,efectivo,
O-100567,14/02/2025,C-567,Argentina,TD,
O-100568,14/07/2024,C-383,méxico,credito,
O-100569,29/04/2025,C-58,argentina,pp,
O-100570,13-Feb-2025,C-280,México,efectivo,
O-100571,09-28-2024,C-814,AR,paypal,
O-100572,12-Dec-2025,C-17,estados unidos,credito,
O-100573,05-02-2025,C-972,argentina,TD,NULL
O-100574,2024-11-26,C-517,AR,tarjeta crédito,BLACKFRIDAY
O-100575,16-Nov-2025,C-308,méxico,cash,
O-100576,07-Aug-2025,C-83,us,cash,
O-100577,01-05-2026,C-513,MX,debit,
O-100578,2024-09-29,C-623,ES,cash,
O-100579,12-Jan-2025,C-7,españa,TC,
O-100580,07-16-2024,C-197,ES,efectivo,BLACKFRIDAY
O-100581,2025-07-12,C-938,mx,debit,
O-100582,2025-10-02,C-230,MX,paypal,WELCOME
O-100583,06-15-2025,C-439,mx,pp,WELCOME
O-100584,06-29-2025,C-406,Argentina,pp,
O-100585,11/05/2024,C-928,ar,cash,WELCOME
O-100051,09-Dec-2025,C-774,MX,tarjeta crédito,
O-100587,2024-05-08,C-439,Estados Unidos,paypal,
O-100588,08/09/2025,C-341,ar,cash,
O-100589,28-May-2024,C-353,Estados Unidos,tarjeta,
O-100590,06-11-2025,C-427,argentina,cash,DESC10
O-100591,24/07/2025,C-591,estados unidos,TC,
O-100592,06-05-2024,C-98,méxico,debit,
O-100593,10/03/2025,C-928,méxico,debito,WELCOME
O-100309,07-27-2024,C-642,españa,credito,
O-100595,2025-12-23,C-249,méxico,paypal,BLACKFRIDAY
O-100596,2024-06-08,C-971,Estados Unidos,cash,NULL
O-100597,2026-01-14,C-453,mx,TC,
O-100598,26/01/2025,C-765,argentina,tarjeta crédito,DESC10
O-100599,30/01/2024,C-807,es,efectivo,
O-100600,19-May-2024,C-39,españa,paypal,WELCOME
O-100601,10-08-2024,C-883,México,credito,
O-100602,04/06/2025,C-665,méxico,efectivo,NULL
O-100603,07-May-2025,C-898,España,cash,DESC10
O-100604,09/07/2024,C-50,estados unidos,TD,
O-100605,12-04-2024,C-438,Argentina,card,
O-100606,08/10/2025,C-698,México,pp,
O-100607,01-06-2025,C-485,Argentina,paypal,
O-100608,09-15-2024,C-196,Argentina,card,BLACKFRIDAY
O-100609,07/05/2025,C-937,estados unidos,paypal,cupón
O-100610,2025-10-20,C-895,es,paypal,cupón
O-100611,19/06/2025,C-480,mx,paypal,WELCOME
O-100612,01-12-2026,C-200,AR,TC,BLACKFRIDAY
O-100613,16-Dec-2024,C-37,españa,TD,
O-100614,06/02/2024,C-367,estados unidos,TD,
O-100615,2024-02-23,C-838,España,paypal,DESC10
O-100616,06-Jan-2026,C-450,ar,TD,WELCOME
O-100617,2024-10-19,C-752,España,debit,
O-100618,08-17-2025,C-189,ES,cash,WELCOME
O-100619,01-05-2026,C-471,españa,tarjeta,
O-100620,02-Mar-2025,C-536,Argentina,paypal,cupón
O-100621,2025-06-02,C-313,AR,efectivo,
O-100622,12/03/2025,C-317,Argentina,TD,BLACKFRIDAY
O-100623,07-13-2025,C-83,méxico,pp,
O-100624,09-19-2025,C-410,es,TC,NULL
O-100625,2025-06-18,C-326,AR,efectivo,
O-100626,27-May-2025,C-6,AR,tarjeta,DESC10
O-100627,02-19-2024,C-404,US,TD,
O-100628,28-Apr-2024,C-51,argentina,TC,
O-100629,2024-12-20,C-42,ar,tarjeta,
O-100630,14-Sep-2025,C-471,ar,pp,cupón
O-100631,29-Sep-2025,C-606,MX,card,BLACKFRIDAY
O-100632,05-Dec-2024,C-704,Argentina,debit,
O-100633,2025-09-30,C-104,Estados Unidos,TD,DESC10
O-100634,2024-10-07,C-386,méxico,efectivo,
O-100635,05-15-2025,C-752,mx,cash,
O-100636,2024-04-27,C-691,méxico,paypal,DESC10
O-100637,24/12/2025,C-658,España,TD,
O-100638,13/10/2024,C-159,argentina,efectivo,BLACKFRIDAY
O-100639,2024-09-10,C-268,argentina,TC,
O-100640,19-Mar-2024,C-726,MX,pp,
O-100641,25-Jun-2024,C-404,MX,efectivo,NULL
O-100642,03-01-2024,C-202,AR,pp,BLACKFRIDAY
O-100643,10/03/2025,C-650,México,pp,NULL
O-100644,2026-01-10,C-445,méxico,pp,
O-100645,03/02/2024,C-863,MX,card,BLACKFRIDAY
O-100646,16-Jan-2025,C-467,us,efectivo,WELCOME
O-100647,11-29-2024,C-780,méxico,pp,DESC10
O-100648,24-Jun-2025,C-93,MX,tarjeta crédito,
O-100649,2024-03-13,C-502,es,TC,WELCOME
O-100650,12/06/2024,C-554,US,efectivo,
O-100651,10-08-2024,C-636,us,cash,BLACKFRIDAY
O-100652,2024-09-23,C-310,España,debito,NULL
O-100653,11-25-2024,C-715,mx,card,WELCOME
O-100654,01-17-2025,C-515,es,cash,
O-100655,2024-11-11,C-298,ar,TC,WELCOME
O-100656,15/10/2024,C-230,argentina,debit,cupón
O-100657,2025-12-12,C-912,España,cash,
O-100658,2024-04-10,C-519,méxico,debito,DESC10
O-100659,08-01-2024,C-978,ar,debit,
O-100660,16-Jun-2025,C-882,ES,cash,DESC10
O-100661,10-22-2024,C-699,Estados Unidos,card,NULL
O-100662,06-13-2024,C-950,mx,cash,NULL
O-100663,20-Oct-2025,C-235,ES,pp,BLACKFRIDAY
O-100664,30/11/2024,C-664,MX,debit,WELCOME
O-100665,05-12-2025,C-723,mx,tarjeta,BLACKFRIDAY
O-100666,30-Nov-2025,C-257,us,paypal,NULL
O-100215,2025-12-06,C-193,ES,debit,WELCOME
O-100668,11/12/2024,C-209,ar,card,
O-100669,19/12/2024,C-810,méxico,credito,
O-100670,25-Feb-2024,C-246,mx,TC,
O-100671,04/03/2024,C-842,ar,debit,NULL
O-100672,11-Dec-2025,C-344,argentina,efectivo,
O-100673,2025-12-19,C-702,méxico,tarjeta,
O-100674,08/11/2024,C-833,argentina,cash,NULL
O-100675,2025-09-27,C-661,US,pp,
O-100676,07-14-2025,C-91,ar,efectivo,NULL
O-100677,21/10/2024,C-552,mx,cash,
O-100678,13-Mar-2024,C-377,méxico,efectivo,
O-100679,13/04/2025,C-904,méxico,paypal,NULL
O-100265,24-Apr-2024,C-349,mx,pp,WELCOME
O-100681,16-Dec-2024,C-583,México,efectivo,DESC10
O-100682,2025-01-26,C-189,méxico,efectivo,
O-100683,2024-02-20,C-413,Argentina,tarjeta,NULL
O-100684,24/06/2024,C-770,españa,debito,cupón
O-100685,08-23-2024,C-839,AR,pp,WELCOME
O-100686,2025-06-23,C-355,Estados Unidos,paypal,WELCOME
O-100687,05-16-2024,C-467,estados unidos,tarjeta,NULL
O-100688,04-13-2025,C-107,US,tarjeta,
O-100689,10-16-2024,C-748,Argentina,efectivo,
O-100690,2025-02-20,C-602,ar,card,NULL
O-100691,20-Oct-2025,C-949,España,pp,BLACKFRIDAY
O-100692,21/04/2025,C-406,México,TC,NULL
O-100061,09-30-2025,C-889,mx,credito,DESC10
O-100694,27-Jun-2024,C-783,MX,paypal,
O-100695,07-20-2024,C-986,españa,TC,BLACKFRIDAY
O-100696,01-08-2025,C-843,ar,TC,
O-100697,07-Jul-2024,C-5,ar,TD,
O-100698,2024-09-11,C-118,mx,paypal,NULL
O-100699,08-16-2025,C-647,MX,credito,
O-100700,18/06/2024,C-392,ES,efectivo,NULL
O-100701,13-Jan-2025,C-148,estados unidos,efectivo,
O-100702,2024-09-24,C-301,ES,paypal,
O-100703,04-28-2025,C-123,españa,efectivo,DESC10
O-100704,30-Dec-2024,C-840,España,tarjeta crédito,BLACKFRIDAY
O-100634,22/11/2025,C-733,mx,TD,
O-100706,10-Dec-2024,C-241,méxico,paypal,
O-100707,24/11/2025,C-515,méxico,debito,NULL
O-100708,24-Mar-2024,C-761,Argentina,cash,BLACKFRIDAY
O-100709,11-09-2024,C-182,Estados Unidos,debit,
O-100710,01-01-2025,C-404,ES,pp,DESC10
O-100711,2024-04-08,C-446,méxico,efectivo,
O-100712,2025-10-25,C-128,España,card,
O-100713,05-Oct-2025,C-53,mx,credito,BLACKFRIDAY
O-100714,2024-11-01,C-618,AR,card,WELCOME
O-100715,03-14-2025,C-821,México,paypal,DESC10
O-100716,02-17-2025,C-366,España,debit,
O-100717,2024-07-15,C-885,estados unidos,tarjeta,NULL
O-100718,08/03/2024,C-742,ar,cash,BLACKFRIDAY
O-100719,18-Jun-2025,C-773,ES,tarjeta,NULL
O-100720,08-26-2025,C-599,Argentina,tarjeta,
O-100721,2024-12-16,C-572,es,TD,
O-100722,16/04/2025,C-598,México,TC,
O-100723,15-Apr-2025,C-67,AR,TD,
O-100491,2025-08-17,C-111,méxico,tarjeta,WELCOME
O-100725,06-02-2024,C-88,Estados Unidos,tarjeta,
O-100726,10/02/2025,C-270,ES,tarjeta crédito,DESC10
O-100727,20-Nov-2025,C-87,México,debito,cupón
O-100728,11-27-2024,C-143,MX,TC,
O-100729,2025-07-18,C-871,ar,tarjeta crédito,
O-100730,27-Mar-2024,C-827,españa,TD,
O-100731,11-03-2024,C-505,argentina,TD,WELCOME
O-100732,03-13-2024,C-194,AR,card,WELCOME
O-100415,2025-01-01,C-710,México,tarjeta,
O-100734,03/05/2025,C-370,AR,cash,BLACKFRIDAY
O-100735,2024-05-04,C-947,MX,paypal,
O-100483,28-May-2024,C-374,us,efectivo,BLACKFRIDAY
O-100737,06-21-2025,C-608,España,paypal,WELCOME
O-100738,2024-04-29,C-475,ar,paypal,NULL
O-100739,01-Jan-2026,C-602,us,tarjeta crédito,WELCOME
O-100740,01/09/2025,C-777,México,pp,NULL
O-100741,26/11/2024,C-311,México,TD,
O-100742,2024-05-23,C-534,méxico,cash,WELCOME
O-100743,10/08/2024,C-909,mx,credito,WELCOME
O-100744,2024-07-14,C-863,AR,tarjeta crédito,
O-100745,2025-09-14,C-829,México,paypal,
O-100746,30/08/2024,C-742,estados unidos,debit,
O-100747,31-Mar-2025,C-77,estados unidos,debito,cupón
O-100748,2024-03-02,C-510,ES,debit,
O-100749,2025-10-21,C-921,ar,debit,NULL
O-100750,12-06-2025,C-154,AR,cash,
O-100751,10/08/2025,C-806,méxico,cash,DESC10
O-100752,2025-04-17,C-11,ES,cash,NULL
O-100753,14/02/2024,C-249,Estados Unidos,pp,
O-100754,2024-05-21,C-835,estados unidos,tarjeta,NULL
O-100755,09-26-2024,C-80,mx,efectivo,
O-100756,05-27-2025,C-170,us,debito,DESC10
O-100757,05-23-2024,C-369,ar,card,
O-100758,02-24-2024,C-286,US,tarjeta crédito,
O-100759,2024-07-22,C-499,mx,cash,
O-100760,10-06-2024,C-347,Estados Unidos,credito,WELCOME
O-100761,03-28-2024,C-494,MX,tarjeta,
O-100762,24-Nov-2025,C-616,España,pp,NULL
O-100763,2024-12-10,C-189,us,credito,BLACKFRIDAY
O-100764,04-05-2024,C-58,mx,card,
O-100765,2025-03-08,C-894,MX,TC,
O-100766,03-04-2024,C-443,Estados Unidos,credito,
O-100767,2025-05-21,C-401,MX,paypal,NULL
O-100398,2025-05-19,C-435,México,debit,
O-100769,2024-11-24,C-483,españa,card,
O-100770,2024-05-19,C-137,méxico,TD,cupón
O-100771,06-01-2025,C-663,AR,efectivo,
O-100772,30/05/2024,C-502,estados unidos,paypal,DESC10
O-100773,08-08-2025,C-462,US,debito,DESC10
O-100774,03-27-2025,C-641,us,debito,NULL
O-100775,2025-07-19,C-71,us,cash,
O-100776,26/12/2025,C-348,AR,paypal,
O-100777,20-Apr-2025,C-647,argentina,pp,
O-100778,10/09/2024,C-221,España,cash,WELCOME
O-100779,12-07-2024,C-390,estados unidos,TC,
O-100780,10-Apr-2025,C-678,Argentina,debito,
O-100781,2025-11-25,C-155,argentina,card,
O-100782,05-11-2024,C-626,Estados Unidos,debito,WELCOME
O-100783,12/07/2024,C-459,ar,cash,DESC10
O-100784,23-Jul-2025,C-570,es,efectivo,BLACKFRIDAY
O-100785,26/08/2025,C-860,españa,tarjeta crédito,WELCOME
O-100786,30-Jan-2025,C-625,España,pp,WELCOME
O-100787,19-Jan-2026,C-554,España,credito,
O-100788,31-Mar-2025,C-923,méxico,efectivo,WELCOME
O-100789,12-16-2025,C-903,AR,cash,NULL
O-100790,2024-06-19,C-471,mx,pp,
O-100791,17-Feb-2025,C-253,us,debit,WELCOME
O-100792,2024-07-14,C-720,México,TD,
O-100793,12/11/2025,C-929,us,pp,WELCOME
O-100794,22/04/2024,C-262,es,paypal,
O-100795,2024-09-04,C-402,argentina,tarjeta,BLACKFRIDAY
O-100796,04/06/2024,C-578,México,TD,BLACKFRIDAY
O-100797,2024-02-07,C-258,méxico,debito,
O-100798,2025-07-05,C-274,estados unidos,debit,
O-100799,29/04/2025,C-687,mx,debito,BLACKFRIDAY
O-100800,2025-05-29,C-442,méxico,efectivo,
O-100801,14-Jul-2024,C-259,MX,debit,NULL
O-100802,07/05/2025,C-716,españa,efectivo,
O-100803,14-Jul-2024,C-403,españa,paypal,BLACKFRIDAY
O-100804,2025-04-24,C-851,Estados Unidos,efectivo,cupón
O-100805,2025-11-29,C-991,es,paypal,
O-100806,23-Jan-2026,C-188,MX,pp,
O-100807,2024-03-24,C-146,US,TC,
O-100808,08-10-2024,C-262,méxico,efectivo,
O-100809,2025-03-12,C-705,Estados Unidos,pp,DESC10
O-100810,08/08/2024,C-639,españa,TD,
O-100811,01/01/2026,C-11,us,TD,NULL
O-100812,04-22-2025,C-542,ES,efectivo,
O-100813,13/01/2026,C-480,ar,card,
O-100814,02/02/2024,C-203,US,efectivo,NULL
O-100815,30-Jun-2025,C-769,MX,card,WELCOME
O-100816,02-Apr-2024,C-274,méxico,cash,cupón
O-100817,02-04-2025,C-344,estados unidos,pp,WELCOME
O-100818,10/01/2026,C-160,US,paypal,
O-100819,18-Mar-2024,C-506,mx,cash,WELCOME
O-100820,12-31-2024,C-480,AR,debito,
O-100821,2025-01-29,C-251,Argentina,tarjeta crédito,WELCOME
O-100822,10-Dec-2024,C-161,México,TC,
O-100823,09/09/2024,C-841,Estados Unidos,debito,
O-100824,05/08/2025,C-451,estados unidos,card,
O-100825,06/05/2025,C-373,es,paypal,
O-100826,05-09-2024,C-682,Estados Unidos,cash,WELCOME
O-100827,27/09/2024,C-641,mx,paypal,
O-100828,14-Dec-2024,C-537,México,efectivo,
O-100829,27/07/2025,C-385,México,pp,WELCOME
O-100830,02/01/2025,C-946,México,cash,
O-100831,09-04-2024,C-305,Argentina,tarjeta,
O-100832,19/06/2025,C-334,AR,pp,
O-100833,2025-01-11,C-481,Estados Unidos,cash,WELCOME
O-100834,10-09-2024,C-270,argentina,tarjeta crédito,BLACKFRIDAY
O-100835,10-10-2025,C-323,ES,TD,
O-100836,13-Jul-2024,C-833,Argentina,paypal,
O-100837,14-Oct-2024,C-463,españa,pp,DESC10
O-100838,12-03-2025,C-747,AR,cash,
O-100839,31/07/2024,C-990,españa,paypal,BLACKFRIDAY
O-100840,2025-03-21,C-193,mx,TD,
O-100841,2024-04-03,C-990,argentina,card,
O-100842,02-Feb-2024,C-366,MX,pp,
O-100843,01-Jul-2025,C-965,españa,paypal,
O-100844,26/10/2024,C-58,argentina,paypal,NULL
O-100845,21/12/2024,C-927,estados unidos,cash,
O-100846,2024-11-05,C-922,es,tarjeta crédito,BLACKFRIDAY
O-100847,2024-06-05,C-223,españa,TC,BLACKFRIDAY
O-100848,06/06/2024,C-537,ar,credito,
O-100849,03-Jun-2025,C-419,us,paypal,
O-100850,26/06/2024,C-977,España,paypal,
O-100851,23/12/2024,C-354,méxico,cash,
O-100852,11/05/2024,C-539,estados unidos,credito,
O-100853,08-17-2025,C-39,es,card,WELCOME
O-100854,02/03/2025,C-304,mx,TD,BLACKFRIDAY
O-100855,18/07/2025,C-477,MX,debito,NULL
O-100856,05/12/2024,C-837,us,debit,
O-100857,29-Oct-2024,C-502,ES,efectivo,
O-100858,02-Aug-2024,C-493,ar,tarjeta crédito,
O-100859,20/03/2025,C-383,México,TC,NULL
O-100860,29-Sep-2025,C-262,ar,tarjeta,WELCOME
O-100861,2026-01-06,C-417,estados unidos,tarjeta crédito,BLACKFRIDAY
O-100862,11-Nov-2024,C-862,España,TD,BLACKFRIDAY
O-100863,23-Jun-2025,C-913,US,paypal,
O-100864,2025-06-12,C-182,España,pp,NULL
O-100865,31/01/2024,C-167,Estados Unidos,tarjeta,
O-100866,11-30-2025,C-381,us,pp,
O-100867,15/01/2026,C-503,méxico,cash,NULL
O-100868,09/07/2024,C-14,estados unidos,cash,DESC10
O-100869,07-Apr-2025,C-84,es,TC,NULL
O-100281,2024-05-19,C-633,españa,TC,
O-100117,2025-04-08,C-468,es,pp,
O-100872,17/12/2024,C-587,Argentina,card,
O-100873,07-01-2025,C-845,argentina,credito,
O-100874,09-17-2024,C-569,España,paypal,
O-100875,2025-06-29,C-317,españa,debit,DESC10
O-100876,18-May-2025,C-45,ar,card,
O-100877,09-29-2024,C-459,estados unidos,debit,
O-100878,14-Jan-2026,C-774,México,TC,cupón
O-100779,06/03/2024,C-671,Estados Unidos,pp,DESC10
O-100880,12/02/2024,C-157,mx,paypal,
O-100881,05-03-2024,C-828,españa,paypal,DESC10
O-100882,12/08/2024,C-541,es,tarjeta,
O-100883,2025-01-20,C-889,méxico,paypal,
O-100884,30-May-2025,C-57,ES,cash,
O-100885,2025-05-18,C-501,es,pp,
O-100886,22/05/2024,C-227,mx,debit,
O-100434,02-17-2025,C-273,AR,TD,
O-100888,2024-06-01,C-212,méxico,cash,
O-100889,16/08/2024,C-60,España,paypal,
O-100890,11-15-2024,C-606,us,TD,BLACKFRIDAY
O-100891,01-07-2025,C-210,ES,cash,
O-100892,01/11/2024,C-619,Argentina,TD,
O-100893,11-28-2024,C-515,estados unidos,efectivo,
O-100894,2026-01-07,C-985,méxico,cash,BLACKFRIDAY
O-100895,17-Jun-2025,C-97,US,pp,NULL
O-100896,2024-09-20,C-377,estados unidos,debito,
O-100897,04/05/2024,C-365,estados unidos,debit,
O-100898,07-14-2024,C-148,España,paypal,
O-100899,11-Aug-2025,C-408,us,tarjeta crédito,WELCOME
O-100900,01-26-2026,C-970,méxico,paypal,DESC10
O-100901,03-Sep-2024,C-735,españa,credito,NULL
O-100902,03/04/2024,C-26,Estados Unidos,paypal,
O-100903,2024-10-20,C-469,Argentina,paypal,
O-100904,01-01-2026,C-349,mx,tarjeta,BLACKFRIDAY
O-100905,2024-08-17,C-259,AR,debit,BLACKFRIDAY
O-100906,08/08/2025,C-884,españa,paypal,NULL
O-100907,02-27-2025,C-770,AR,TD,
O-100908,12/01/2025,C-567,Argentina,credito,NULL
O-100909,25-Feb-2024,C-114,mx,tarjeta crédito,
O-100910,07-19-2024,C-374,España,efectivo,
O-100911,31-Dec-2024,C-926,Estados Unidos,TD,
O-100912,12-04-2024,C-499,Estados Unidos,efectivo,WELCOME
O-100913,11/04/2024,C-887,España,debito,DESC10
O-100914,01-22-2025,C-820,mx,pp,
O-100915,21-Nov-2025,C-143,ar,debito,
O-100916,04-25-2025,C-473,México,tarjeta,DESC10
O-100917,2025-04-25,C-146,es,card,NULL
O-100918,23/08/2025,C-546,mx,efectivo,cupón
O-100919,01-10-2026,C-922,argentina,debito,DESC10
O-100920,01/05/2024,C-937,argentina,debit,
O-100921,16-Jun-2024,C-888,US,TD,
O-100922,02-10-2024,C-215,MX,card,
O-100923,28-Dec-2025,C-92,ES,efectivo,WELCOME
O-100924,03-19-2024,C-661,Argentina,pp,
O-100925,2025-02-23,C-904,ar,pp,
O-100926,12/01/2025,C-572,estados unidos,cash,cupón
O-100927,29-Apr-2025,C-767,españa,paypal,
O-100928,08-26-2024,C-976,España,tarjeta,NULL
O-100929,12-08-2025,C-97,estados unidos,TC,NULL
O-100930,20-Sep-2024,C-856,México,paypal,WELCOME
O-100081,2024-11-08,C-988,México,debit,NULL
O-100932,29/04/2025,C-820,es,pp,WELCOME
O-100933,2024-06-20,C-235,AR,card,BLACKFRIDAY
O-100934,2025-04-25,C-373,estados unidos,debit,
O-100935,09-22-2025,C-701,ar,pp,
O-100936,21-Feb-2024,C-251,es,card,BLACKFRIDAY
O-100937,2025-06-05,C-141,US,tarjeta,NULL
O-100938,01/11/2025,C-874,AR,debit,
O-100939,2025-04-28,C-692,ar,TD,WELCOME
O-100940,01/09/2024,C-807,us,cash,DESC10
O-100941,17-Oct-2025,C-948,argentina,efectivo,BLACKFRIDAY
O-100942,23-Aug-2024,C-967,España,tarjeta,
O-100943,23/02/2025,C-236,MX,tarjeta crédito,NULL
O-100944,07-Nov-2024,C-366,US,efectivo,
O-100945,04-28-2024,C-700,Argentina,cash,NULL
O-100946,2024-05-17,C-953,es,tarjeta,
O-100947,21/12/2025,C-635,España,pp,cupón
O-100948,04/05/2025,C-538,ar,debito,DESC10
O-100949,12-26-2025,C-333,us,cash,cupón
O-100950,2024-04-13,C-572,ar,TD,
O-100951,12/12/2024,C-599,argentina,debit,
O-100952,2024-03-08,C-702,us,card,
O-100953,29-Jul-2025,C-106,ar,debit,BLACKFRIDAY
O-100954,23-Oct-2024,C-761,Estados Unidos,paypal,NULL
O-100955,03-Aug-2025,C-86,españa,tarjeta,NULL
O-100956,03-14-2025,C-55,us,cash,DESC10
O-100957,05-14-2025,C-531,es,pp,cupón
O-100020,07/11/2024,C-592,es,pp,
O-100959,2025-07-10,C-615,ES,credito,NULL
O-100960,07-27-2025,C-307,AR,efectivo,cupón
O-100961,05-20-2025,C-674,españa,debito,
O-100962,31-May-2024,C-747,ES,debito,WELCOME
O-100963,2024-06-18,C-406,us,paypal,
O-100964,2025-08-10,C-440,us,tarjeta,WELCOME
O-100965,2025-10-16,C-509,es,card,
O-100966,2024-09-04,C-420,ar,TD,DESC10
O-100967,23/11/2024,C-557,Estados Unidos,debito,cupón
O-100965,15-Dec-2024,C-405,México,cash,
O-100969,28/04/2025,C-90,us,TD,NULL
O-100970,2024-06-23,C-45,España,efectivo,BLACKFRIDAY
O-100971,24/09/2024,C-367,MX,cash,WELCOME
O-100972,2025-12-01,C-64,España,TD,
O-100570,28-Mar-2025,C-142,España,card,WELCOME
O-100974,08/08/2025,C-351,España,efectivo,
O-100975,07-31-2024,C-79,españa,debito,
O-100976,04-28-2025,C-797,us,pp,
O-100977,22-Oct-2024,C-764,estados unidos,TD,cupón
O-100978,29/03/2025,C-739,México,debito,
O-100979,21-May-2024,C-68,argentina,cash,
O-100980,01-24-2025,C-63,mx,efectivo,cupón
O-100981,2024-03-14,C-986,mx,paypal,
O-100982,03/05/2024,C-100,US,debit,NULL
O-100983,2025-05-08,C-863,Estados Unidos,TC,
O-100984,07-21-2025,C-264,Estados Unidos,pp,NULL
O-100985,2025-05-28,C-434,AR,TD,
O-100986,2024-11-09,C-798,US,paypal,WELCOME
O-100987,21/01/2025,C-635,españa,TD,
O-100988,29/06/2024,C-632,españa,debito,WELCOME
O-100989,23-Sep-2024,C-579,méxico,card,
O-100990,28-Jun-2024,C-417,ar,pp,NULL
O-100991,11/07/2024,C-176,Argentina,debit,BLACKFRIDAY
O-100992,2025-10-25,C-960,españa,efectivo,
O-100993,2024-04-28,C-148,ar,cash,
O-100994,2024-07-25,C-624,US,cash,
O-100995,06-May-2024,C-935,Argentina,debito,
O-100996,27-Mar-2025,C-724,estados unidos,debito,BLACKFRIDAY
O-100997,01-Nov-2024,C-657,estados unidos,pp,
O-100998,27/07/2025,C-601,US,debit,
O-100999,30-Nov-2025,C-641,US,TC,WELCOME
O-101000,03-13-2024,C-912,España,cash,
O-101001,05-Jan-2026,C-392,AR,TC,WELCOME
O-101002,04-Apr-2025,C-82,ar,paypal,BLACKFRIDAY
O-101003,26-Jun-2025,C-54,España,TD,
O-101004,11-13-2025,C-559,argentina,TD,
O-101005,12-25-2025,C-883,mx,debito,NULL
O-101006,29/05/2025,C-270,AR,pp,NULL
O-101007,25-Jul-2024,C-459,Argentina,debit,BLACKFRIDAY
O-101008,10-18-2025,C-804,mx,cash,
O-101009,10-02-2024,C-735,ar,cash,NULL
O-101010,06-23-2024,C-843,AR,cash,
O-101011,2024-11-08,C-438,España,pp,BLACKFRIDAY
O-101012,03-13-2025,C-965,MX,debito,
O-100493,11-21-2025,C-611,Argentina,cash,
O-101014,02-22-2025,C-691,MX,efectivo,NULL
