fecha,hora,tipo_vehiculo,placa,barra_acceso,engomado,bitacora,foto,capacidad_sobrepasada,descanso_oficial,vacacional,año
2021-01-07,12:11:14,sedan,HFL-651-S,1,sí,no,HFL651S_121114.png,no,no,no,2021
2021-01-07,12:11:25,moto,HAA-724,2,sí,no,HAA724_121125.png,no,no,no,2021
2021-01-07,12:11:44,moto,ZHF-708,1,sí,no,ZHF708_121144.png,no,no,no,2021
2021-01-07,12:21:52,sedan,SLA-212-Z,1,sí,no,SLA212Z_122152.png,no,no,no,2021
2021-01-07,12:24:28,sedan,AAA-675-A,2,sí,no,AAA675A_122428.png,no,no,no,2021
2021-01-07,12:49:06,moto,ASS-318,1,sí,sí,ASS318_124906.png,no,no,no,2021
2021-01-07,13:03:13,carga,AF-0278-S,2,sí,no,AF0278S_130313.png,no,no,no,2021
2021-01-07,13:06:39,sedan,FFS-363-H,2,sí,no,FFS363H_130639.png,no,no,no,2021
2021-01-07,13:21:45,moto,AHH-730,2,sí,no,AHH730_132145.png,no,no,no,2021
2021-01-07,13:47:58,moto,AFL-644,1,sí,no,AFL644_134758.png,no,no,no,2021
2021-01-07,13:53:43,sedan,HSH-827-A,2,sí,sí,HSH827A_135343.png,no,no,no,2021
2021-01-07,13:56:34,moto,LHZ-626,1,sí,no,LHZ626_135634.png,no,no,no,2021
2021-01-07,13:57:59,sedan,ZHA-953-L,1,sí,no,ZHA953L_135759.png,no,no,no,2021
2021-01-07,16:08:13,sedan,FFS-701-A,1,sí,no,FFS701A_160813.png,no,no,no,2021
2021-01-07,16:32:55,camioneta,ZZS-307-S,2,sí,no,ZZS307S_163255.png,no,no,no,2021
2021-01-07,16:59:47,sedan,AAF-436-L,1,sí,no,AAF436L_165947.png,no,no,no,2021
2021-01-07,17:16:04,moto,LZA-895,1,sí,no,LZA895_171604.png,no,no,no,2021
2021-01-07,17:33:22,moto,SHS-938,1,sí,no,SHS938_173322.png,no,no,no,2021
2021-01-07,17:33:49,sedan,SLL-806-L,1,sí,no,SLL806L_173349.png,no,no,no,2021
2021-01-07,18:04:51,sedan,ZZF-661-A,2,sí,no,ZZF661A_180451.png,no,no,no,2021
2021-01-07,20:03:20,sedan,ZLZ-588-S,2,sí,no,ZLZ588S_200320.png,no,no,no,2021
2021-01-07,20:30:57,sedan,AZS-884-H,2,sí,no,AZS884H_203057.png,no,no,no,2021
2021-01-07,21:02:34,moto,LZH-868,1,sí,no,LZH868_210234.png,no,no,no,2021
2021-01-07,21:05:17,sedan,SSL-510-A,2,sí,no,SSL510A_210517.png,no,no,no,2021
2021-01-07,21:06:50,sedan,LZZ-476-L,1,sí,no,LZZ476L_210650.png,no,no,no,2021
2021-01-07,21:28:28,sedan,FZZ-465-H,1,sí,no,FZZ465H_212828.png,no,no,no,2021
2021-01-07,21:33:52,sedan,FZS-723-Z,1,sí,no,FZS723Z_213352.png,no,no,no,2021
2021-01-07,21:40:01,sedan,SZZ-322-Z,1,sí,sí,SZZ322Z_214001.png,no,no,no,2021
2021-01-07,22:03:41,moto,FHS-876,1,sí,no,FHS876_220341.png,no,no,no,2021
2021-01-07,22:05:46,moto,FFS-768,2,sí,sí,FFS768_220546.png,no,no,no,2021
2021-01-07,22:23:17,sedan,FZL-024-H,1,sí,sí,FZL024H_222317.png,no,no,no,2021
2021-01-08,06:03:35,sedan,AAF-436-L,2,sí,no,AAF436L_060335.png,no,no,no,2021
2021-01-08,06:12:43,sedan,LAL-054-S,2,sí,sí,LAL054S_061243.png,no,no,no,2021
2021-01-08,06:12:49,sedan,ZFS-765-H,1,sí,no,ZFS765H_061249.png,no,no,no,2021
2021-01-08,06:14:44,sedan,FLL-449-Z,2,sí,no,FLL449Z_061444.png,no,no,no,2021
2021-01-08,06:29:07,sedan,FSL-235-F,1,no,sí,FSL235F_062907.png,no,no,no,2021
2021-01-08,06:33:14,sedan,ZZA-257-S,2,sí,no,ZZA257S_063314.png,no,no,no,2021
2021-01-08,06:34:52,sedan,ZAS-019-L,2,sí,no,ZAS019L_063452.png,no,no,no,2021
2021-01-08,06:36:24,sedan,HSA-363-A,1,sí,sí,HSA363A_063624.png,no,no,no,2021
2021-01-08,06:42:02,sedan,LSL-294-F,2,sí,no,LSL294F_064202.png,no,no,no,2021
2021-01-08,06:43:23,moto,LZF-270,1,sí,sí,LZF270_064323.png,no,no,no,2021
2021-01-08,06:45:42,moto,SLA-430,1,sí,no,SLA430_064542.png,no,no,no,2021
2021-01-08,06:51:24,sedan,HLL-667-S,1,sí,no,HLL667S_065124.png,no,no,no,2021
2021-01-08,06:52:20,sedan,FZF-280-S,2,sí,no,FZF280S_065220.png,no,no,no,2021
2021-01-08,07:00:55,sedan,FAZ-544-L,2,sí,no,FAZ544L_070055.png,no,no,no,2021
2021-01-08,07:05:32,moto,FLL-993,2,sí,no,FLL993_070532.png,no,no,no,2021
2021-01-08,07:08:45,camioneta,FFL-503-H,2,sí,no,FFL503H_070845.png,no,no,no,2021
2021-01-08,07:11:21,moto,FAZ-888,2,sí,no,FAZ888_071121.png,no,no,no,2021
2021-01-08,07:19:00,moto,SFF-342,2,sí,no,SFF342_071900.png,no,no,no,2021
2021-01-08,07:19:05,sedan,ZZF-597-A,1,sí,no,ZZF597A_071905.png,no,no,no,2021
2021-01-08,07:24:01,sedan,AAA-445-H,2,sí,no,AAA445H_072401.png,no,no,no,2021
2021-01-08,07:28:49,sedan,LZZ-476-L,1,sí,no,LZZ476L_072849.png,no,no,no,2021
2021-01-08,07:31:57,sedan,FZL-953-Z,1,sí,no,FZL953Z_073157.png,no,no,no,2021
2021-01-08,07:42:00,moto,FZS-035,1,sí,no,FZS035_074200.png,no,no,no,2021
2021-01-08,07:44:23,camioneta,SZZ-039-H,1,sí,no,SZZ039H_074423.png,no,no,no,2021
2021-01-08,07:50:01,moto,ZHA-264,2,sí,sí,ZHA264_075001.png,no,no,no,2021
2021-01-08,07:50:20,sedan,AAF-436-L,1,sí,no,AAF436L_075020.png,no,no,no,2021
2021-01-08,07:57:09,moto,LLL-105,2,sí,no,LLL105_075709.png,no,no,no,2021
2021-01-08,07:57:43,moto,ZZA-323,2,sí,no,ZZA323_075743.png,no,no,no,2021
2021-01-08,08:10:04,moto,AAH-864,2,no,sí,AAH864_081004.png,no,no,no,2021
2021-01-08,08:21:10,sedan,AFZ-575-Z,1,sí,sí,AFZ575Z_082110.png,no,no,no,2021
2021-01-08,08:53:35,camioneta,AFF-182-F,2,sí,no,AFF182F_085335.png,no,no,no,2021
2021-01-08,10:07:15,sedan,FHL-954-S,2,sí,no,FHL954S_100715.png,no,no,no,2021
2021-01-08,10:19:30,moto,SSL-616,1,sí,no,SSL616_101930.png,no,no,no,2021
2021-01-08,10:49:02,sedan,HZS-422-A,1,sí,no,HZS422A_104902.png,no,no,no,2021
2021-01-08,11:28:53,sedan,SLL-254-Z,1,sí,no,SLL254Z_112853.png,no,no,no,2021
2021-01-08,12:10:31,sedan,LFF-365-A,1,sí,no,LFF365A_121031.png,no,no,no,2021
2021-01-08,12:12:11,moto,HAA-496,1,sí,no,HAA496_121211.png,no,no,no,2021
2021-01-08,12:12:47,moto,FZF-956,1,sí,no,FZF956_121247.png,no,no,no,2021
2021-01-08,12:24:50,moto,LAL-392,2,sí,no,LAL392_122450.png,no,no,no,2021
2021-01-08,12:35:34,moto,ZZA-927,2,sí,no,ZZA927_123534.png,no,no,no,2021
2021-01-08,12:36:30,camioneta,ZSL-234-F,2,sí,no,ZSL234F_123630.png,no,no,no,2021
2021-01-08,12:37:12,camioneta,SHZ-486-F,1,sí,no,SHZ486F_123712.png,no,no,no,2021
2021-01-08,12:43:58,moto,HAF-929,2,sí,no,HAF929_124358.png,no,no,no,2021
2021-01-08,12:45:31,sedan,SLA-798-A,1,no,sí,SLA798A_124531.png,no,no,no,2021
2021-01-08,12:45:58,moto,FFF-121,1,sí,sí,FFF121_124558.png,no,no,no,2021
2021-01-08,12:57:47,moto,ZLL-661,1,sí,no,ZLL661_125747.png,no,no,no,2021
2021-01-08,12:59:27,sedan,ZHH-553-L,1,sí,no,ZHH553L_125927.png,no,no,no,2021
2021-01-08,13:24:38,moto,HSF-809,2,sí,no,HSF809_132438.png,no,no,no,2021
2021-01-08,13:33:52,sedan,HZS-422-A,1,sí,no,HZS422A_133352.png,no,no,no,2021
2021-01-08,13:36:42,camioneta,ALS-471-F,2,sí,no,ALS471F_133642.png,no,no,no,2021
2021-01-08,13:39:36,moto,FLL-453,1,sí,sí,FLL453_133936.png,no,no,no,2021
2021-01-08,13:44:46,moto,LZH-171,2,sí,no,LZH171_134446.png,no,no,no,2021
2021-01-08,13:48:16,sedan,HFL-289-S,1,sí,no,HFL289S_134816.png,no,no,no,2021
2021-01-08,13:52:18,sedan,AFF-795-F,2,sí,no,AFF795F_135218.png,no,no,no,2021
2021-01-08,14:06:00,carga,LL-0291-A,2,sí,no,LL0291A_140600.png,no,no,no,2021
2021-01-08,14:30:28,sedan,ZHZ-802-H,1,sí,no,ZHZ802H_143028.png,no,no,no,2021
2021-01-08,14:58:03,moto,FHS-876,2,sí,no,FHS876_145803.png,no,no,no,2021
2021-01-08,15:41:26,sedan,AFF-728-L,1,sí,sí,AFF728L_154126.png,no,no,no,2021
2021-01-08,16:14:46,moto,ALZ-528,1,sí,no,ALZ528_161446.png,no,no,no,2021
2021-01-08,16:22:39,sedan,LLA-563-F,1,sí,no,LLA563F_162239.png,no,no,no,2021
2021-01-08,16:32:01,moto,FZH-955,2,sí,no,FZH955_163201.png,no,no,no,2021
2021-01-08,17:12:38,sedan,ZAA-793-A,1,sí,no,ZAA793A_171238.png,no,no,no,2021
2021-01-08,17:45:09,camioneta,HAA-751-H,1,sí,no,HAA751H_174509.png,no,no,no,2021
2021-01-08,17:54:04,camioneta,ZAF-118-L,1,sí,no,ZAF118L_175404.png,no,no,no,2021
2021-01-08,18:07:17,carga,SF-9156-F,1,sí,no,SF9156F_180717.png,no,no,no,2021
2021-01-08,18:42:22,camioneta,SSS-802-F,2,no,sí,SSS802F_184222.png,no,no,no,2021
2021-01-08,19:32:00,sedan,HAA-003-H,1,sí,sí,HAA003H_193200.png,no,no,no,2021
2021-01-08,19:52:55,camioneta,HSF-434-H,1,sí,no,HSF434H_195255.png,no,no,no,2021
2021-01-08,19:55:23,sedan,HZZ-016-A,1,sí,no,HZZ016A_195523.png,no,no,no,2021
2021-01-08,20:02:17,sedan,LLZ-229-L,2,sí,no,LLZ229L_200217.png,no,no,no,2021
2021-01-08,20:08:02,moto,FHA-211,1,sí,no,FHA211_200802.png,no,no,no,2021
2021-01-08,20:26:27,sedan,FHH-349-A,1,sí,no,FHH349A_202627.png,no,no,no,2021
2021-01-08,21:08:36,sedan,LAF-650-L,1,sí,no,LAF650L_210836.png,no,no,no,2021
2021-01-08,21:11:55,moto,FZA-367,1,sí,sí,FZA367_211155.png,no,no,no,2021
2021-01-08,21:16:20,moto,ZZS-301,1,sí,no,ZZS301_211620.png,no,no,no,2021
2021-01-08,21:20:55,sedan,ZHH-497-A,1,sí,no,ZHH497A_212055.png,no,no,no,2021
2021-01-08,21:27:32,moto,SZA-605,1,sí,no,SZA605_212732.png,no,no,no,2021
2021-01-08,21:31:54,sedan,LLZ-923-Z,2,sí,no,LLZ923Z_213154.png,no,no,no,2021
2021-01-08,21:42:17,moto,AFF-560,1,sí,no,AFF560_214217.png,no,no,no,2021
2021-01-08,21:47:13,moto,ZSZ-044,1,sí,sí,ZSZ044_214713.png,no,no,no,2021
2021-01-08,21:48:40,moto,LFS-622,2,sí,no,LFS622_214840.png,no,no,no,2021
2021-01-08,21:48:46,sedan,SHZ-939-L,2,sí,no,SHZ939L_214846.png,no,no,no,2021
2021-01-08,21:54:54,moto,LHA-595,1,sí,no,LHA595_215454.png,no,no,no,2021
2021-01-09,06:17:42,camioneta,FAS-667-S,1,sí,no,FAS667S_061742.png,no,no,no,2021
2021-01-09,06:19:41,sedan,FZS-723-Z,2,sí,no,FZS723Z_061941.png,no,no,no,2021
2021-01-09,06:20:30,sedan,ZAL-560-A,1,no,sí,ZAL560A_062030.png,no,no,no,2021
2021-01-09,06:21:12,carga,AS-4416-Z,2,sí,no,AS4416Z_062112.png,no,no,no,2021
2021-01-09,06:31:17,sedan,FZS-847-S,2,sí,sí,FZS847S_063117.png,no,no,no,2021
2021-01-09,06:37:02,sedan,FLH-809-Z,1,no,sí,FLH809Z_063702.png,no,no,no,2021
2021-01-09,06:41:18,moto,ZAH-201,2,sí,no,ZAH201_064118.png,no,no,no,2021
2021-01-09,07:02:42,sedan,HZA-485-L,2,sí,no,HZA485L_070242.png,no,no,no,2021
2021-01-09,07:35:22,moto,FZH-814,2,sí,no,FZH814_073522.png,no,no,no,2021
2021-01-09,07:40:56,moto,ZLZ-682,1,sí,sí,ZLZ682_074056.png,no,no,no,2021
2021-01-09,07:54:10,carga,FZ-6883-Z,1,sí,no,FZ6883Z_075410.png,no,no,no,2021
2021-01-09,07:56:24,moto,LLH-178,1,no,sí,LLH178_075624.png,no,no,no,2021
2021-01-09,07:56:36,moto,ZHF-073,1,sí,no,ZHF073_075636.png,no,no,no,2021
2021-01-09,08:30:45,sedan,SLL-806-L,2,sí,no,SLL806L_083045.png,no,no,no,2021
2021-01-09,09:40:06,camioneta,HLS-582-A,1,sí,no,HLS582A_094006.png,no,no,no,2021
2021-01-09,09:49:52,moto,FLF-551,2,no,sí,FLF551_094952.png,no,no,no,2021
2021-01-09,10:16:33,sedan,AZF-234-F,1,sí,sí,AZF234F_101633.png,no,no,no,2021
2021-01-09,10:56:05,moto,FFA-875,2,sí,no,FFA875_105605.png,no,no,no,2021
2021-01-09,11:39:33,moto,HAF-826,2,sí,no,HAF826_113933.png,no,no,no,2021
2021-01-09,12:00:47,camioneta,SZZ-039-H,2,sí,no,SZZ039H_120047.png,no,no,no,2021
2021-01-09,12:04:58,moto,HZZ-400,1,sí,no,HZZ400_120458.png,no,no,no,2021
2021-01-09,12:14:49,moto,ZSZ-969,2,sí,no,ZSZ969_121449.png,no,no,no,2021
2021-01-09,12:18:10,moto,HSF-389,1,no,sí,HSF389_121810.png,no,no,no,2021
2021-01-09,12:42:39,sedan,LAL-486-H,1,sí,no,LAL486H_124239.png,no,no,no,2021
2021-01-09,12:46:57,sedan,ZAH-479-F,2,sí,no,ZAH479F_124657.png,no,no,no,2021
2021-01-09,12:52:05,sedan,SFA-785-L,1,sí,no,SFA785L_125205.png,no,no,no,2021
2021-01-09,12:59:38,camioneta,LHL-141-S,2,sí,no,LHL141S_125938.png,no,no,no,2021
2021-01-09,13:00:25,carga,HH-3664-S,2,sí,no,HH3664S_130025.png,no,no,no,2021
2021-01-09,13:04:22,sedan,AHH-539-F,2,sí,no,AHH539F_130422.png,no,no,no,2021
2021-01-09,13:07:01,sedan,SZS-169-L,2,sí,no,SZS169L_130701.png,no,no,no,2021
2021-01-09,13:10:12,camioneta,FAL-203-F,1,sí,no,FAL203F_131012.png,no,no,no,2021
2021-01-09,13:11:38,camioneta,FAL-203-F,2,sí,no,FAL203F_131138.png,no,no,no,2021
2021-01-09,13:19:42,sedan,FAZ-544-L,2,sí,no,FAZ544L_131942.png,no,no,no,2021
2021-01-09,13:35:42,sedan,LAZ-614-A,1,no,sí,LAZ614A_133542.png,no,no,no,2021
2021-01-09,13:45:05,moto,FSA-113,2,sí,no,FSA113_134505.png,no,no,no,2021
2021-01-09,13:47:02,sedan,LZA-718-F,2,sí,no,LZA718F_134702.png,no,no,no,2021
2021-01-09,13:53:55,moto,FAZ-888,1,sí,no,FAZ888_135355.png,no,no,no,2021
2021-01-09,13:58:57,camioneta,ZFS-432-L,2,sí,no,ZFS432L_135857.png,no,no,no,2021
2021-01-09,14:58:38,sedan,LFF-812-Z,1,sí,no,LFF812Z_145838.png,no,no,no,2021
2021-01-11,06:01:37,sedan,SSL-070-S,1,sí,no,SSL070S_060137.png,no,no,no,2021
2021-01-11,06:15:20,sedan,FFZ-061-H,2,sí,no,FFZ061H_061520.png,no,no,no,2021
2021-01-11,06:30:33,sedan,ZFS-081-H,2,sí,no,ZFS081H_063033.png,no,no,no,2021
2021-01-11,06:33:14,sedan,ZLL-288-L,2,sí,no,ZLL288L_063314.png,no,no,no,2021
2021-01-11,06:33:29,sedan,HFF-424-Z,2,sí,no,HFF424Z_063329.png,no,no,no,2021
2021-01-11,06:34:06,sedan,SLF-809-S,2,sí,no,SLF809S_063406.png,no,no,no,2021
2021-01-11,06:35:16,sedan,ALZ-300-F,1,sí,no,ALZ300F_063516.png,no,no,no,2021
2021-01-11,06:51:43,sedan,HHL-317-H,1,sí,no,HHL317H_065143.png,no,no,no,2021
2021-01-11,07:06:18,sedan,HAF-901-Z,1,sí,no,HAF901Z_070618.png,no,no,no,2021
2021-01-11,07:15:42,sedan,ZLA-972-Z,2,sí,no,ZLA972Z_071542.png,no,no,no,2021
2021-01-11,07:17:13,sedan,FFF-175-F,1,no,sí,FFF175F_071713.png,no,no,no,2021
2021-01-11,07:24:51,sedan,HFS-190-L,2,sí,no,HFS190L_072451.png,no,no,no,2021
2021-01-11,07:24:57,sedan,SSH-067-S,2,sí,no,SSH067S_072457.png,no,no,no,2021
2021-01-11,07:27:16,sedan,ZSL-841-Z,1,sí,no,ZSL841Z_072716.png,no,no,no,2021
2021-01-11,07:27:53,sedan,ZAH-573-F,1,sí,no,ZAH573F_072753.png,no,no,no,2021
2021-01-11,07:30:05,carga,HS-7619-Z,1,sí,no,HS7619Z_073005.png,no,no,no,2021
2021-01-11,07:33:37,sedan,SLA-212-Z,2,no,sí,SLA212Z_073337.png,no,no,no,2021
2021-01-11,07:33:38,moto,SFS-917,1,sí,no,SFS917_073338.png,no,no,no,2021
2021-01-11,07:35:16,sedan,ZFS-765-H,2,sí,no,ZFS765H_073516.png,no,no,no,2021
2021-01-11,07:39:33,moto,LAL-625,1,sí,no,LAL625_073933.png,no,no,no,2021
2021-01-11,07:41:06,camioneta,FAL-203-F,2,sí,no,FAL203F_074106.png,no,no,no,2021
2021-01-11,07:43:52,camioneta,HFS-854-L,1,sí,no,HFS854L_074352.png,no,no,no,2021
2021-01-11,07:45:57,sedan,ZLH-656-A,1,no,sí,ZLH656A_074557.png,no,no,no,2021
2021-01-11,08:06:40,sedan,AHH-701-H,1,sí,no,AHH701H_080640.png,no,no,no,2021
2021-01-11,08:17:08,sedan,AZA-092-L,1,sí,no,AZA092L_081708.png,no,no,no,2021
2021-01-11,08:50:09,sedan,SSF-629-H,1,sí,no,SSF629H_085009.png,no,no,no,2021
2021-01-11,09:27:02,moto,LFL-349,1,sí,no,LFL349_092702.png,no,no,no,2021
2021-01-11,09:48:42,sedan,AHF-165-Z,2,sí,no,AHF165Z_094842.png,no,no,no,2021
2021-01-11,09:52:39,sedan,FZL-953-Z,1,sí,no,FZL953Z_095239.png,no,no,no,2021
2021-01-11,11:00:45,sedan,SHH-433-L,1,sí,no,SHH433L_110045.png,no,no,no,2021
2021-01-11,11:42:22,sedan,ZFA-145-A,1,sí,no,ZFA145A_114222.png,no,no,no,2021
2021-01-11,12:03:58,carga,FL-2744-L,2,sí,no,FL2744L_120358.png,no,no,no,2021
2021-01-11,12:08:44,camioneta,AFS-062-A,2,sí,no,AFS062A_120844.png,no,no,no,2021
2021-01-11,12:12:26,moto,HSF-389,2,sí,no,HSF389_121226.png,no,no,no,2021
2021-01-11,12:12:49,moto,AZZ-206,2,sí,no,AZZ206_121249.png,no,no,no,2021
2021-01-11,12:19:50,sedan,AFS-576-L,1,sí,no,AFS576L_121950.png,no,no,no,2021
2021-01-11,12:20:48,moto,FAF-340,1,sí,no,FAF340_122048.png,no,no,no,2021
2021-01-11,12:36:01,sedan,LFF-812-Z,2,no,sí,LFF812Z_123601.png,no,no,no,2021
2021-01-11,12:41:11,moto,SSZ-368,2,sí,sí,SSZ368_124111.png,no,no,no,2021
2021-01-11,12:52:33,sedan,HHL-475-H,2,sí,sí,HHL475H_125233.png,no,no,no,2021
2021-01-11,12:53:19,sedan,FZZ-465-H,1,sí,no,FZZ465H_125319.png,no,no,no,2021
2021-01-11,13:10:16,sedan,AAF-357-S,1,sí,sí,AAF357S_131016.png,no,no,no,2021
2021-01-11,13:11:13,sedan,HFS-190-L,2,sí,no,HFS190L_131113.png,no,no,no,2021
2021-01-11,13:11:37,moto,SSL-616,2,sí,no,SSL616_131137.png,no,no,no,2021
2021-01-11,13:13:58,moto,ZHH-452,2,sí,no,ZHH452_131358.png,no,no,no,2021
2021-01-11,13:20:06,moto,HSA-709,2,sí,sí,HSA709_132006.png,no,no,no,2021
2021-01-11,13:22:30,sedan,FAA-530-Z,2,sí,no,FAA530Z_132230.png,no,no,no,2021
2021-01-11,13:37:05,sedan,LSH-298-S,2,sí,no,LSH298S_133705.png,no,no,no,2021
2021-01-11,13:38:21,camioneta,ZAF-118-L,2,sí,no,ZAF118L_133821.png,no,no,no,2021
2021-01-11,14:06:19,camioneta,ZAF-118-L,1,sí,no,ZAF118L_140619.png,no,no,no,2021
2021-01-11,14:18:38,sedan,HFF-424-Z,2,sí,no,HFF424Z_141838.png,no,no,no,2021
2021-01-11,15:28:46,sedan,FAF-995-L,1,sí,no,FAF995L_152846.png,no,no,no,2021
2021-01-11,15:30:32,moto,ZHZ-282,2,sí,sí,ZHZ282_153032.png,no,no,no,2021
2021-01-11,15:41:09,moto,AHF-938,2,sí,no,AHF938_154109.png,no,no,no,2021
2021-01-11,16:40:40,moto,SSS-507,1,sí,no,SSS507_164040.png,no,no,no,2021
2021-01-11,17:33:53,moto,AHF-938,2,sí,no,AHF938_173353.png,no,no,no,2021
2021-01-11,17:56:58,camioneta,AHL-011-L,1,sí,sí,AHL011L_175658.png,no,no,no,2021
2021-01-11,18:09:24,sedan,LSA-729-A,1,sí,no,LSA729A_180924.png,no,no,no,2021
2021-01-11,18:17:10,moto,HHA-990,1,sí,no,HHA990_181710.png,no,no,no,2021
2021-01-11,18:32:51,camioneta,ZAH-596-A,1,no,sí,ZAH596A_183251.png,no,no,no,2021
2021-01-11,19:28:31,sedan,LFF-549-F,1,sí,sí,LFF549F_192831.png,no,no,no,2021
2021-01-11,20:03:50,sedan,HLL-667-S,2,sí,no,HLL667S_200350.png,no,no,no,2021
2021-01-11,20:43:31,carga,ZS-1437-Z,2,sí,no,ZS1437Z_204331.png,no,no,no,2021
2021-01-11,21:08:50,sedan,LLH-679-H,1,sí,no,LLH679H_210850.png,no,no,no,2021
2021-01-11,21:09:36,sedan,HFA-834-H,2,sí,no,HFA834H_210936.png,no,no,no,2021
2021-01-11,21:25:08,sedan,SSF-421-H,1,sí,no,SSF421H_212508.png,no,no,no,2021
2021-01-11,21:42:17,carga,FL-2744-L,1,sí,no,FL2744L_214217.png,no,no,no,2021
2021-01-11,21:49:13,moto,ZHF-073,1,sí,no,ZHF073_214913.png,no,no,no,2021
2021-01-11,22:14:49,sedan,ASA-683-F,1,sí,sí,ASA683F_221449.png,no,no,no,2021
2021-01-11,22:21:42,sedan,AAF-436-L,2,sí,no,AAF436L_222142.png,no,no,no,2021
2021-01-12,06:08:40,sedan,FHL-381-L,2,sí,no,FHL381L_060840.png,no,no,no,2021
2021-01-12,06:09:07,sedan,ZLZ-794-H,1,sí,no,ZLZ794H_060907.png,no,no,no,2021
2021-01-12,06:11:01,sedan,LZZ-928-L,2,sí,no,LZZ928L_061101.png,no,no,no,2021
2021-01-12,06:18:53,sedan,LAZ-614-A,2,sí,no,LAZ614A_061853.png,no,no,no,2021
2021-01-12,06:41:31,moto,ZSS-252,2,sí,no,ZSS252_064131.png,no,no,no,2021
2021-01-12,06:41:46,camioneta,ZAF-513-S,1,sí,no,ZAF513S_064146.png,no,no,no,2021
2021-01-12,07:03:47,sedan,ZLL-288-L,1,sí,no,ZLL288L_070347.png,no,no,no,2021
2021-01-12,07:06:52,sedan,FLH-575-L,1,sí,sí,FLH575L_070652.png,no,no,no,2021
2021-01-12,07:11:52,moto,LFH-952,1,sí,no,LFH952_071152.png,no,no,no,2021
2021-01-12,07:14:00,sedan,FFL-526-L,2,sí,no,FFL526L_071400.png,no,no,no,2021
2021-01-12,07:19:15,moto,AHH-730,2,sí,no,AHH730_071915.png,no,no,no,2021
2021-01-12,07:22:42,moto,HFZ-693,2,sí,no,HFZ693_072242.png,no,no,no,2021
2021-01-12,07:44:43,sedan,FLH-786-H,1,sí,no,FLH786H_074443.png,no,no,no,2021
2021-01-12,07:44:52,carga,SS-4703-A,1,sí,no,SS4703A_074452.png,no,no,no,2021
2021-01-12,07:50:32,moto,SFS-917,2,no,sí,SFS917_075032.png,no,no,no,2021
2021-01-12,07:50:39,camioneta,SSF-926-L,1,sí,no,SSF926L_075039.png,no,no,no,2021
2021-01-12,09:41:23,sedan,SHF-623-A,1,no,sí,SHF623A_094123.png,no,no,no,2021
2021-01-12,10:37:41,moto,ASF-505,1,sí,no,ASF505_103741.png,no,no,no,2021
2021-01-12,11:15:19,sedan,AZS-884-H,2,sí,no,AZS884H_111519.png,no,no,no,2021
2021-01-12,11:15:56,camioneta,ZSL-063-Z,1,sí,no,ZSL063Z_111556.png,no,no,no,2021
2021-01-12,11:22:16,camioneta,ZSL-063-Z,2,sí,no,ZSL063Z_112216.png,no,no,no,2021
2021-01-12,12:02:45,sedan,HAS-677-F,2,sí,no,HAS677F_120245.png,no,no,no,2021
2021-01-12,12:10:14,moto,FFS-059,1,sí,no,FFS059_121014.png,no,no,no,2021
2021-01-12,12:14:44,moto,FLH-138,2,sí,sí,FLH138_121444.png,no,no,no,2021
2021-01-12,12:22:48,moto,HFH-184,1,sí,sí,HFH184_122248.png,no,no,no,2021
2021-01-12,12:24:33,sedan,LZL-090-S,2,no,sí,LZL090S_122433.png,no,no,no,2021
2021-01-12,12:32:49,moto,FFA-875,1,sí,no,FFA875_123249.png,no,no,no,2021
2021-01-12,12:52:41,sedan,ZFZ-347-L,2,sí,no,ZFZ347L_125241.png,no,no,no,2021
2021-01-12,12:57:02,sedan,ZZF-661-A,1,sí,no,ZZF661A_125702.png,no,no,no,2021
2021-01-12,13:00:29,sedan,HSZ-160-A,2,sí,no,HSZ160A_130029.png,no,no,no,2021
2021-01-12,13:05:47,sedan,SAA-003-S,2,sí,no,SAA003S_130547.png,no,no,no,2021
2021-01-12,13:13:23,moto,FFZ-157,2,sí,no,FFZ157_131323.png,no,no,no,2021
2021-01-12,13:21:24,moto,LFZ-498,1,sí,no,LFZ498_132124.png,no,no,no,2021
2021-01-12,13:31:05,sedan,AFS-569-F,2,sí,no,AFS569F_133105.png,no,no,no,2021
2021-01-12,13:46:57,sedan,HAF-901-Z,1,sí,no,HAF901Z_134657.png,no,no,no,2021
2021-01-12,13:51:07,sedan,ALZ-300-F,1,sí,no,ALZ300F_135107.png,no,no,no,2021
2021-01-12,13:56:47,moto,AFF-560,1,sí,no,AFF560_135647.png,no,no,no,2021
2021-01-12,13:56:52,sedan,ZAL-424-S,1,sí,no,ZAL424S_135652.png,no,no,no,2021
2021-01-12,13:59:14,moto,ZSS-252,1,sí,no,ZSS252_135914.png,no,no,no,2021
2021-01-12,14:59:56,moto,AZZ-944,2,sí,no,AZZ944_145956.png,no,no,no,2021
2021-01-12,16:43:00,sedan,FHL-381-L,1,sí,no,FHL381L_164300.png,no,no,no,2021
2021-01-12,16:46:34,moto,SZL-322,2,sí,no,SZL322_164634.png,no,no,no,2021
2021-01-12,18:09:37,moto,SSF-253,2,sí,no,SSF253_180937.png,no,no,no,2021
2021-01-12,18:35:29,sedan,LLH-679-H,2,sí,no,LLH679H_183529.png,no,no,no,2021
2021-01-12,20:02:11,sedan,HSA-418-H,1,sí,no,HSA418H_200211.png,no,no,no,2021
2021-01-12,20:55:50,moto,ASA-214,1,sí,sí,ASA214_205550.png,no,no,no,2021
